id,collection_code,objectid,objectname,originalname,itemtype,comment,image_link,link_bgg
804ae291-d802-4d35-89a8-9ae9e6efe50c,0LXSM,292029,Funkoverse Strategy Game: Golden Girls 100,Funkoverse Strategy Game: Golden Girls 100,standalone,,https://cf.geekdo-images.com/khMVVPVDgpTzKL35BEveHQ__original/img/im4q2JbyZZLaati_ON0KMUHQj0k=/0x0/filters:format(png)/pic5008396.png,https://boardgamegeek.com/boardgame/292029/funkoverse-strategy-game-golden-girls-100
1cc9af16-ae10-416e-a91c-3073f52d2e34,0LXSM,292031,Funkoverse Strategy Game: Harry Potter 101,Funkoverse Strategy Game: Harry Potter 101,standalone,,https://cf.geekdo-images.com/vQB_69f14snuHl4NGCRc7g__original/img/podC2nuCS8Mv9BdkxZUjcGo0HK4=/0x0/filters:format(png)/pic5008394.png,https://boardgamegeek.com/boardgame/292031/funkoverse-strategy-game-harry-potter-101
a19da922-4513-4f97-bde6-a2b54f0a6a97,0LXSM,321539,A Game of Cat & Mouth,A Game of Cat & Mouth,standalone,,https://cf.geekdo-images.com/1_cEnRN2mdmxUdeTjjtiaA__original/img/yPSlbK3ST_8GOxcQJEpmCz94lw4=/0x0/filters:format(jpeg)/pic6974496.jpg,https://boardgamegeek.com/boardgame/321539/a-game-of-cat--mouth
ec2739d6-c275-4f8f-a706-2c9b97e91d09,0LXSM,424991,Garden Variety,Garden Variety,standalone,,https://cf.geekdo-images.com/4-_OPgAXStWk8nfO_RIg_A__original/img/5nQ_sN5vEjp0XwG3qzfhEU_gZf8=/0x0/filters:format(jpeg)/pic8318576.jpg,https://boardgamegeek.com/boardgame/424991/garden-variety
e7a2152f-fd21-4c35-b4c6-27a719896967,0LXSM,381072,Gerónimooo!!!,Gerónimooo!!!,standalone,,https://cf.geekdo-images.com/EGYacXvukjCpGI3DKw7VlA__original/img/1l8XvMcyHLBJiirg1yWhxrplpd0=/0x0/filters:format(jpeg)/pic7374650.jpg,https://boardgamegeek.com/boardgame/381072/gernimooo
3330907e-21a7-4d6a-9e35-703985532333,0LXSM,356909,Hand-to-Hand Wombat,Hand-to-Hand Wombat,standalone,,https://cf.geekdo-images.com/U36U-SQTKgW8nsnWiP2A-Q__original/img/_3sViMgTxfyppzOVXDl2a9TjCHI=/0x0/filters:format(png)/pic6700025.png,https://boardgamegeek.com/boardgame/356909/hand-to-hand-wombat
b06ff762-0cc3-4e9b-befd-4da185b873c0,0LXSM,325414,Happy Little Dinosaurs,Happy Little Dinosaurs,standalone,,https://cf.geekdo-images.com/aajSbzY8vkZG_-aJdKJh_g__original/img/QKPga21F_5U6PRBPjyl0iB5PRgY=/0x0/filters:format(png)/pic8286790.png,https://boardgamegeek.com/boardgame/325414/happy-little-dinosaurs
0c4cf7ab-78cb-4948-a3a3-4eaa5fa43bcb,0LXSM,325451,Happy Little Dinosaurs: 5–6 Player Expansion Pack,Happy Little Dinosaurs: 5–6 Player Expansion Pack,expansion,,https://cf.geekdo-images.com/m7gMHolysUORh8rfKl1lsQ__original/img/W8Br0e0ZhZi_P2EywAQYr_4j7W8=/0x0/filters:format(jpeg)/pic6149877.jpg,https://boardgamegeek.com/boardgameexpansion/325451/happy-little-dinosaurs-56-player-expansion-pack
87318bde-607d-4683-89b9-ca841409a6ca,0LXSM,395822,Happy Little Dinosaurs: Hazards Ahead,Happy Little Dinosaurs: Hazards Ahead,expansion,,https://cf.geekdo-images.com/AW73q8eExeh2fX-JVpC4Uw__original/img/Xd3x-xqHDHi1sdrI6Piuz7mvw8o=/0x0/filters:format(jpeg)/pic7712223.jpg,https://boardgamegeek.com/boardgameexpansion/395822/happy-little-dinosaurs-hazards-ahead
528ba743-602c-4a99-879c-cc80c90b30a0,0LXSM,414317,Harmonies,Harmonies,standalone,,https://cf.geekdo-images.com/A_XP2_VN3ugyqPhezowB_w__original/img/_Rv8lSr3fC1oDRkrQleQW2H2yCs=/0x0/filters:format(png)/pic8026369.png,https://boardgamegeek.com/boardgame/414317/harmonies
870d28d6-c580-4cd6-926f-743493b48f60,0LXSM,366013,Heat: Pedal to the Metal,Heat: Pedal to the Metal,standalone,,https://cf.geekdo-images.com/-vOrd4bOspibyohYExLqWg__original/img/iXU8a9WaVlwrkiEiOxWN06y9y5g=/0x0/filters:format(png)/pic6940449.png,https://boardgamegeek.com/boardgame/366013/heat-pedal-to-the-metal
bef99743-0c46-4080-86ac-571d1b23af76,0LXSM,299252,Here to Slay,Here to Slay,standalone,,https://cf.geekdo-images.com/ozUv3be9fcf28tJk30bNow__original/img/digC3cWVMhV6rlcE0AEcoVkmVI0=/0x0/filters:format(jpeg)/pic5181432.jpg,https://boardgamegeek.com/boardgame/299252/here-to-slay
3e3264da-edbf-4403-9268-7dff6bd5384b,0LXSM,349286,Here to Slay: Berserkers & Necromancers,Here to Slay: Berserkers & Necromancers,expansion,,https://cf.geekdo-images.com/LkUupPt0pgN6T68xAbElNQ__original/img/Vahi8SXVXV5inSJagLbM6QRM7QI=/0x0/filters:format(png)/pic6602480.png,https://boardgamegeek.com/boardgameexpansion/349286/here-to-slay-berserkers--necromancers
e6150542-f259-4b8f-8126-aeedc2347285,0LXSM,321259,Here to Slay: Warriors & Druids Expansion,Here to Slay: Warriors & Druids Expansion,expansion,,https://cf.geekdo-images.com/6UZ0BdzVu5LEHkQZpYSpxg__original/img/iAqXtKksT-ANHr4eKv2PBRYamSU=/0x0/filters:format(jpeg)/pic5714466.jpg,https://boardgamegeek.com/boardgameexpansion/321259/here-to-slay-warriors--druids-expansion
79c81530-38e9-418d-beba-b847467bfe6f,0LXSM,313718,Hibachi,Hibachi,standalone,,https://cf.geekdo-images.com/wXeBFmXw3QrNJBz05tbF4g__original/img/ecEXMpqfn-216wmvkLVNzLQSW8M=/0x0/filters:format(jpeg)/pic5517561.jpg,https://boardgamegeek.com/boardgame/313718/hibachi
dd234f65-4375-4ad7-9556-d24b7b3d06d3,0LXSM,397897,Horrified: Greek Monsters,Horrified: Greek Monsters,standalone,,https://cf.geekdo-images.com/AXNf3SxmIx125TDTK3CMtg__original/img/rgKvIS3WUZ8m_kldqCCLrpUmvVU=/0x0/filters:format(jpeg)/pic7669076.jpg,https://boardgamegeek.com/boardgame/397897/horrified-greek-monsters
497a832f-b8a9-427b-ab76-1707d106e7f4,0LXSM,315954,Hunt A Killer: Death at the Dive Bar,Hunt A Killer: Death at the Dive Bar,standalone,,https://cf.geekdo-images.com/kq3yHDjFbKFp7XA29Eu52Q__original/img/ZGiN59vIFYz_KNVdJQyhaV5UvcA=/0x0/filters:format(jpeg)/pic6585386.jpg,https://boardgamegeek.com/boardgame/315954/hunt-a-killer-death-at-the-dive-bar
7d2f7dda-b82e-4658-8241-eec5b12cd8d6,0LXSM,346467,Hunt A Killer: Nancy Drew – Mystery at Magnolia Gardens,Hunt A Killer: Nancy Drew – Mystery at Magnolia Gardens,standalone,,https://cf.geekdo-images.com/gKVcYwrdyw0xPfcf9w80uw__original/img/OXeqHggz58q7tJ1plDTx7zhXrr0=/0x0/filters:format(jpeg)/pic6421114.jpg,https://boardgamegeek.com/boardgame/346467/hunt-a-killer-nancy-drew--mystery-at-magnolia-gardens
b117f68c-8c5a-4a4e-a76c-cb41fee128e9,0LXSM,364787,Labyrinth: Disney Villains,Labyrinth: Disney Villains,standalone,,https://cf.geekdo-images.com/FxpAxW--8YkO0WjaI-kl_w__original/img/pGFDWl9XSchy_V6Z5cgYMva8c4M=/0x0/filters:format(jpeg)/pic7399352.jpg,https://boardgamegeek.com/boardgame/364787/labyrinth-disney-villains
21849e4e-477d-4c2b-ae93-630507fb44ca,0LXSM,423729,Let's Hit Each Other with Fake Swords,Let's Hit Each Other with Fake Swords,standalone,,https://cf.geekdo-images.com/R_-dtikNNObPHSujJCUhbA__original/img/r-eOICoPSxe-AtH6s8oeNumUsOo=/0x0/filters:format(png)/pic8320118.png,https://boardgamegeek.com/boardgame/423729/lets-hit-each-other-with-fake-swords
ae20db4a-6383-451c-8309-288faa467d70,0LXSM,325829,Let's Summon Demons,Let's Summon Demons,standalone,,https://cf.geekdo-images.com/O88iI1-V3dkrJX7IPQMlnw__original/img/YtUOyjMvv3CJNkbytNQWQH89HuY=/0x0/filters:format(jpeg)/pic7380048.jpg,https://boardgamegeek.com/boardgame/325829/lets-summon-demons
475a06d6-0b54-4f15-9f79-db8421f0adcb,0LXSM,335869,A Little Wordy,A Little Wordy,standalone,,https://cf.geekdo-images.com/vCyHmXq8ZO7GjdRCDoU8Sw__original/img/AXQOetl6MFBpENDQQFWeGFDzsCI=/0x0/filters:format(jpeg)/pic6451120.jpg,https://boardgamegeek.com/boardgame/335869/a-little-wordy
93b98f3d-6286-4ef3-bc95-657e29682e6d,0LXSM,287228,Mal Trago,Mal Trago,standalone,,https://cf.geekdo-images.com/smmJxPUCOXPSWfZI3cxNMA__original/img/ZUm-S8p3AX6ndATHvjB2tvrFcVs=/0x0/filters:format(jpeg)/pic6392771.jpg,https://boardgamegeek.com/boardgame/287228/mal-trago
1b5682d9-fa44-4e61-9d30-5e650b26308a,0LXSM,358690,MANTIS,MANTIS,standalone,,https://cf.geekdo-images.com/lEkzT07ZX_iDNBusFDS_jA__original/img/snPIUx3vjhuVAkjMAnxN1PfpW3c=/0x0/filters:format(png)/pic6811649.png,https://boardgamegeek.com/boardgame/358690/mantis
beaa3b5d-ff39-4168-b565-0b952e4abc77,0LXSM,360152,Marvel Dice Throne: Black Widow v. Doctor Strange,Marvel Dice Throne: Black Widow v. Doctor Strange,standalone,,https://cf.geekdo-images.com/IJ3FeFMIo4fBukPL76UBjg__original/img/F5SutwV_t3Vw_JoTORG_M_nXRZE=/0x0/filters:format(jpeg)/pic6937963.jpg,https://boardgamegeek.com/boardgame/360152/marvel-dice-throne-black-widow-v-doctor-strange
d640f96d-e1f0-458d-bd6d-fdc15f14d5fb,0LXSM,360061,Marvel Dice Throne: Captain Marvel v. Black Panther,Marvel Dice Throne: Captain Marvel v. Black Panther,standalone,,https://cf.geekdo-images.com/8ISZDOrFZT_-n7J2nGEKsg__original/img/ud6XWdq0PwGkxyFNcEVqHL-pIvQ=/0x0/filters:format(jpeg)/pic6937964.jpg,https://boardgamegeek.com/boardgame/360061/marvel-dice-throne-captain-marvel-v-black-panther
886a31e0-89a2-4973-a217-e32c552b1307,0LXSM,403511,Marvel Dice Throne: Deadpool,Marvel Dice Throne: Deadpool,expansion,,https://cf.geekdo-images.com/MNJL-0cmvvOQVRdhRJ6IFQ__original/img/4q_m-IUj5jVBz2DslizkbS59dbg=/0x0/filters:format(jpeg)/pic7796967.jpg,https://boardgamegeek.com/boardgameexpansion/403511/marvel-dice-throne-deadpool
39f50bfb-eed4-46ea-b068-136fc505d9a8,0LXSM,360153,Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man,Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man,standalone,,https://cf.geekdo-images.com/y7tqtzOjrzoP4-M3Tb4v2w__original/img/AVFhrBbSZjD9nWn1ToNsHBLrqDk=/0x0/filters:format(jpeg)/pic6937962.jpg,https://boardgamegeek.com/boardgame/360153/marvel-dice-throne-scarlet-witch-v-thor-v-loki-v-spider-man
9815ba27-10be-438a-b1ab-2be8a9bc7bfb,0LXSM,298047,Marvel United,Marvel United,standalone,,https://cf.geekdo-images.com/-19XPXmTn9QyyvqwpcFkBw__original/img/zgZcNusSm7mFMP3N6MJvJRe_gKY=/0x0/filters:format(jpeg)/pic5231006.jpg,https://boardgamegeek.com/boardgame/298047/marvel-united
83cecf7a-6134-4a34-9ede-0d56d49623ad,0LXSM,354553,Marvel United: Doctor Strange,Marvel United: Doctor Strange,expansion,,https://cf.geekdo-images.com/nQmXQEzs1oxVhtQBbT9ecg__original/img/l2zU2yTyEAbH-bfyrgbWkECjqOM=/0x0/filters:format(jpeg)/pic7280870.jpg,https://boardgamegeek.com/boardgameexpansion/354553/marvel-united-doctor-strange
0c34bf7b-5a10-4557-b51f-981da23e77fb,0LXSM,303600,Marvel United: Enter the Spider-Verse,Marvel United: Enter the Spider-Verse,expansion,,https://cf.geekdo-images.com/CYhpAKbeFFk5OUc-5RAVoQ__original/img/gp1yCqfWaohOxPZhNV3DOYletow=/0x0/filters:format(jpeg)/pic5263274.jpg,https://boardgamegeek.com/boardgameexpansion/303600/marvel-united-enter-the-spider-verse
52020c89-783d-4d54-a742-742f6745099d,0LXSM,379908,Marvel United: Spider-Geddon,Marvel United: Spider-Geddon,standalone,,https://cf.geekdo-images.com/QLnoLL7LijczfxSIzsXqwg__original/img/yLh0ySbLixi-nPAV5VhOBk1nVGc=/0x0/filters:format(png)/pic7331187.png,https://boardgamegeek.com/boardgame/379908/marvel-united-spider-geddon
eb13ac62-b7e1-4ff1-9a8f-c3439e06db1e,0LXSM,302336,Marvel Villainous: Infinite Power,Marvel Villainous: Infinite Power,standalone,,https://cf.geekdo-images.com/tZN9xSmobQLvGBW7wOW3aA__original/img/p4l9U4xmzBim_mntzO-97jABoDU=/0x0/filters:format(jpeg)/pic5239853.jpg,https://boardgamegeek.com/boardgame/302336/marvel-villainous-infinite-power
1041efb9-54d2-40d5-8754-54aff757e4be,0LXSM,335528,Marvel Villainous: Mischief & Malice,Marvel Villainous: Mischief & Malice,standalone,,https://cf.geekdo-images.com/YXb5p2v36MYlMcamIlpUrg__original/img/3fReb0oc7IAtW4KIKemsuE0uQ9Y=/0x0/filters:format(jpeg)/pic6183694.jpg,https://boardgamegeek.com/boardgame/335528/marvel-villainous-mischief--malice
0c63c2c0-1e27-4354-ba49-2e5d1d214563,0LXSM,379056,Marvel Villainous: Twisted Ambitions,Marvel Villainous: Twisted Ambitions,standalone,,https://cf.geekdo-images.com/RfnMo8QnTKhPbQ4l4-fGRw__original/img/ONnHmIpwpkfKubz75KBsj7i7Zvw=/0x0/filters:format(jpeg)/pic7579730.jpg,https://boardgamegeek.com/boardgame/379056/marvel-villainous-twisted-ambitions
a31b4bab-b600-4bb4-93f0-cbbdc122e575,0LXSM,310100,Nemesis: Lockdown,Nemesis: Lockdown,standalone,,https://cf.geekdo-images.com/NEbmFFGhKwegIryUArgw6w__original/img/YCDNmHN9DiyAnjSvFRen1sjAug4=/0x0/filters:format(jpeg)/pic7110034.jpg,https://boardgamegeek.com/boardgame/310100/nemesis-lockdown
5699d86b-78f7-46a3-93db-c18d9d4c87e6,0LXSM,383172,Nightshift,Nightshift,standalone,,https://cf.geekdo-images.com/cUNg4QQqY1LuFQZH3EM-OA__original/img/XZ0vXs4NEojbMstEuy9XlS5Q_No=/0x0/filters:format(jpeg)/pic7431956.jpg,https://boardgamegeek.com/boardgame/383172/nightshift
1c27399e-2df8-4c06-a93f-59da2cb937fd,0LXSM,365119,Party Panda Pirates,Party Panda Pirates,standalone,,https://cf.geekdo-images.com/Qwh8s6nWxmUhVUBklYSZ6A__original/img/jHPa0SDjyK7nGXrh7H9LVFRa7Kc=/0x0/filters:format(jpeg)/pic7882358.jpg,https://boardgamegeek.com/boardgame/365119/party-panda-pirates
cde029a6-f770-4d01-ad62-bf3f171f67c5,0LXSM,424573,Pergola,Pergola,standalone,,https://cf.geekdo-images.com/uZk1zNLrFWOtYzmgUSZBog__original/img/Nn_WIdQFmDDFOGbBwy-3vDERQWM=/0x0/filters:format(png)/pic8515455.png,https://boardgamegeek.com/boardgame/424573/pergola
26450694-f382-4764-b9fc-98da698b18dc,0LXSM,381834,Piñata Blast,Piñata Blast,standalone,,https://cf.geekdo-images.com/2RrbEXQot720vDgpVS49RQ__original/img/AIufh3KJEzu_buQXIe_wp9AhOrg=/0x0/filters:format(png)/pic7387688.png,https://boardgamegeek.com/boardgame/381834/piata-blast
d99acaa3-b7d3-4f18-9c6c-5920ac0abb3c,0LXSM,281094,Plunder: A Pirate's Life,Plunder: A Pirate's Life,standalone,,https://cf.geekdo-images.com/e5xwvJIQVWh7Pt2swQmloA__original/img/V5gy4CrjhR8hfwce_PtD5mFKDEg=/0x0/filters:format(jpeg)/pic5243200.jpg,https://boardgamegeek.com/boardgame/281094/plunder-a-pirates-life
dda6008b-781b-45ce-8a27-3b5deba7d948,0LXSM,312786,Poetry for Neanderthals,Poetry for Neanderthals,standalone,,https://cf.geekdo-images.com/CDlBjXSPT-3Zyrj8ENBkvQ__original/img/FgAyx5Q1pe7TyHsYskhbab_S_os=/0x0/filters:format(jpeg)/pic5702797.jpg,https://boardgamegeek.com/boardgame/312786/poetry-for-neanderthals
a4678397-e4d3-453f-ab71-09294a102715,0LXSM,105593,Polilla Tramposa,Cheating Moth,standalone,,https://cf.geekdo-images.com/7w7ht4bmAnu0j-_qgcYPiQ__original/img/C1hf_pbsGvD5HP-N0iHME_HSH1E=/0x0/filters:format(jpeg)/pic2220182.jpg,https://boardgamegeek.com/boardgame/105593/cheating-moth
54835a89-5771-4a8a-9059-0463744de831,0LXSM,316287,Quest,Quest,standalone,,https://cf.geekdo-images.com/IwEAO-GRsYdO6WeA0uWtFg__original/img/awIRlc4ZJx_RObIxXz-M2j0f2_8=/0x0/filters:format(jpeg)/pic5578189.jpg,https://boardgamegeek.com/boardgame/316287/quest
10b740f5-b609-44af-a782-02d4f9d99cb8,0LXSM,411981,Ranking Top,Ranking Top,standalone,,https://cf.geekdo-images.com/unurzKU9vCCf0Km946CWzQ__original/img/expBkJBdH7jyrAEroTi75uUMYAk=/0x0/filters:format(jpeg)/pic8004539.jpg,https://boardgamegeek.com/boardgame/411981/ranking-top
741be0c3-cb93-4270-b1ab-d636ec8fa78e,0LXSM,378367,Really Loud Librarians,Really Loud Librarians,standalone,,https://cf.geekdo-images.com/T7rYsKBB-M38VKAOwCXG-w__original/img/ailMBTvhac46iQpsViXsZkSBFSs=/0x0/filters:format(png)/pic7282812.png,https://boardgamegeek.com/boardgame/378367/really-loud-librarians
c6015837-60f9-4bb3-b0bf-d72c5e11cfe8,0LXSM,237182,Root,Root,standalone,,https://cf.geekdo-images.com/JUAUWaVUzeBgzirhZNmHHw__original/img/E0s2LvtFA1L5YKk-_44D4u2VD2s=/0x0/filters:format(jpeg)/pic4254509.jpg,https://boardgamegeek.com/boardgame/237182/root
c0863e54-8647-4ec4-a49b-01139f6d141e,0LXSM,334486,Root: Landmarks Pack,Root: Landmarks Pack,expansion,,https://cf.geekdo-images.com/VvEGNGf5DoMTjqwdH2aRpg__original/img/Ucyh7lo-lpBn-d3RwV9FZT1xwwE=/0x0/filters:format(png)/pic6818641.png,https://boardgamegeek.com/boardgameexpansion/334486/root-landmarks-pack
4850c718-96c6-44ab-bd80-65b6d458cd11,0LXSM,336276,Root: Marauder Hirelings Pack & Hireling Box,Root: Marauder Hirelings Pack & Hireling Box,expansion,,https://cf.geekdo-images.com/j2yaeB24ubNLpQZh1Z_KHA__original/img/U2BZD_4fCT9SGtcwMLaxEQi1dac=/0x0/filters:format(jpeg)/pic7134491.jpg,https://boardgamegeek.com/boardgameexpansion/336276/root-marauder-hirelings-pack--hireling-box
97d5b655-74f8-4ae2-aa47-09711ad53973,0LXSM,334485,Root: Riverfolk Hirelings Pack,Root: Riverfolk Hirelings Pack,expansion,,https://cf.geekdo-images.com/ThO3HuZcuy_WXVPr-1zC2w__original/img/yo58Nl7savOc0dJ71ugGqaAkfVc=/0x0/filters:format(png)/pic6818590.png,https://boardgamegeek.com/boardgameexpansion/334485/root-riverfolk-hirelings-pack
4e9d8934-f436-470e-8b18-2b8594086b02,0LXSM,334483,Root: The Clockwork Expansion 2,Root: The Clockwork Expansion 2,expansion,,https://cf.geekdo-images.com/lES5vHtu7bbw2ssr3ugx9A__original/img/xdpHhFIsV55vGWPnKH4J3o4LzbY=/0x0/filters:format(jpeg)/pic6108376.jpg,https://boardgamegeek.com/boardgameexpansion/334483/root-the-clockwork-expansion-2
a33554c3-480f-4b5a-9056-0d4d0f7b146e,0LXSM,272638,Root: The Exiles and Partisans Deck,Root: The Exiles and Partisans Deck,expansion,,https://cf.geekdo-images.com/ci78uqda8Oz40A7wozLGaA__original/img/joHuZxT6XAMWr2jl-Kdd6QyQsRo=/0x0/filters:format(png)/pic6330375.png,https://boardgamegeek.com/boardgameexpansion/272638/root-the-exiles-and-partisans-deck
3283e4d9-1eb7-4fab-81c4-3675415e47db,0LXSM,330149,Root: The Marauder Expansion,Root: The Marauder Expansion,expansion,,https://cf.geekdo-images.com/oHWCWBSltJBPAnV5w45-lg__original/img/VuPjRpvOx9_84v8nERSfcnaQxLs=/0x0/filters:format(jpeg)/pic6003595.jpg,https://boardgamegeek.com/boardgameexpansion/330149/root-the-marauder-expansion
9bf6be2f-14f9-49e4-b823-c4bfbbb8e75a,0LXSM,241386,Root: The Riverfolk Expansion,Root: The Riverfolk Expansion,expansion,,https://cf.geekdo-images.com/durhzLYyIypxg7CuVYe82Q__original/img/xrLTlVUWtteTsoXmYLM2KM190DE=/0x0/filters:format(jpeg)/pic4252654.jpg,https://boardgamegeek.com/boardgameexpansion/241386/root-the-riverfolk-expansion
f1a32ddd-3f25-4ea7-ba41-16d76b980fcd,0LXSM,272637,Root: The Underworld Expansion,Root: The Underworld Expansion,expansion,,https://cf.geekdo-images.com/LzZVgiX-d1nA_MSmZmH5tA__original/img/QjducX9OMQbVZf6ei1bhuKRWlAs=/0x0/filters:format(jpeg)/pic4608840.jpg,https://boardgamegeek.com/boardgameexpansion/272637/root-the-underworld-expansion
8278eb0c-d420-47c8-a863-6a003d6fcc4d,0LXSM,309977,Root: The Vagabond Pack,Root: The Vagabond Pack,expansion,,https://cf.geekdo-images.com/aEXG9vmArj6d2ZdVpFTMgA__original/img/BLJfHsOQGZgAKNPRAfol-lmMmng=/0x0/filters:format(png)/pic6330378.png,https://boardgamegeek.com/boardgameexpansion/309977/root-the-vagabond-pack
f0d540e4-7cdf-4ac1-a2e5-8300ccce827d,0LXSM,361193,Root: Underworld Hirelings Pack,Root: Underworld Hirelings Pack,expansion,,https://cf.geekdo-images.com/97wvtAZl84lUnf7Cxuc-TQ__original/img/4zzT4Mtk-vzNBpAt3ed4lbh6Bh4=/0x0/filters:format(png)/pic6819180.png,https://boardgamegeek.com/boardgameexpansion/361193/root-underworld-hirelings-pack
4861fc21-4c95-466d-8fce-1e316aaf528f,0LXSM,94837,Scotland Yard: The Hunt for Mister X,Scotland Yard: The Hunt for Mister X,standalone,,https://cf.geekdo-images.com/1zL7ow6mUXnpWeKA8tfSTQ__original/img/nkh7a7n_-hiLtCkDmC7Av0Cuyrs=/0x0/filters:format(jpeg)/pic7652289.jpg,https://boardgamegeek.com/boardgame/94837/scotland-yard-the-hunt-for-mister-x
29c3466f-d7fa-4f2e-bc63-e43fe56a7628,0LXSM,188834,Secret Hitler,Secret Hitler,standalone,,https://cf.geekdo-images.com/rAQ3hIXoH6xDcj41v9iqCg__original/img/7oKwNUYakx3-vHUBLHWVuFNKfl4=/0x0/filters:format(jpeg)/pic5164305.jpg,https://boardgamegeek.com/boardgame/188834/secret-hitler
d4c8dd96-a745-4b5a-a020-5460c09768eb,0LXSM,298638,Sheriff of Nottingham: 2nd Edition,Sheriff of Nottingham: 2nd Edition,standalone,,https://cf.geekdo-images.com/VHiB06XHhK6G3vxH9QAwHw__original/img/qmBX9dnhhCo66x4C7vlEpslSxMw=/0x0/filters:format(jpeg)/pic5169196.jpg,https://boardgamegeek.com/boardgame/298638/sheriff-of-nottingham-2nd-edition
0ef7f4c8-1b00-4c1d-be4a-968cb9f69e09,0LXSM,230765,Side Effects,Side Effects,standalone,,https://cf.geekdo-images.com/8mKYBqNze76OgoOjIdNzcg__original/img/76mu8emmPUcNLWfaV8bvzAE_q7Y=/0x0/filters:format(jpeg)/pic7045357.jpg,https://boardgamegeek.com/boardgame/230765/side-effects
5b7d75e2-7aa2-4502-a39a-9c6976eb628c,0LXSM,401235,Side Effects: Booster Shot,Side Effects: Booster Shot,expansion,,https://cf.geekdo-images.com/EJOeUPHtgTzFaLc816NJ8Q__original/img/4b_IYrVZT9U25SPyL0oSXBrKVXk=/0x0/filters:format(jpeg)/pic7856184.jpg,https://boardgamegeek.com/boardgameexpansion/401235/side-effects-booster-shot
7701d250-77bc-4e13-bf14-9087047f24b5,0LXSM,150145,Skull King,Skull King,standalone,,https://cf.geekdo-images.com/1qvA21HdRaPYwrn4tGDNaQ__original/img/Vn6PK_Ue5TX14oQ5uau4XICHEJU=/0x0/filters:format(jpeg)/pic8689185.jpg,https://boardgamegeek.com/boardgame/150145/skull-king
0382a636-72ab-4e96-be7e-1a8b4a551c86,0LXSM,425428,Survive The Island,Survive The Island,standalone,,https://cf.geekdo-images.com/MG8gloAo6F2cD4C6gz12Lg__original/img/WjpJXy7nyPCwIebnS53Vldachlk=/0x0/filters:format(png)/pic8337555.png,https://boardgamegeek.com/boardgame/425428/survive-the-island
ed4d882b-9f89-4e00-a66d-434c140c7588,0LXSM,341876,Taco Back Goat Cheese Pizza,Taco Back Goat Cheese Pizza,standalone,,https://cf.geekdo-images.com/_1J_XrlwF59TBIZDCxcv-Q__original/img/XaDj0cHZM7M7xaFwA9F_u5gBmOU=/0x0/filters:format(png)/pic6927514.png,https://boardgamegeek.com/boardgame/341876/taco-back-goat-cheese-pizza
9ee02e03-2d05-4852-ad2f-b087658973aa,0LXSM,253664,Taco Cat Goat Cheese Pizza,Taco Cat Goat Cheese Pizza,standalone,,https://cf.geekdo-images.com/GHrnr-Khb0LvBU_QkrC_qA__original/img/1BR5aHWIz_v4ki-YB2IiMuS-uIs=/0x0/filters:format(png)/pic7192024.png,https://boardgamegeek.com/boardgame/253664/taco-cat-goat-cheese-pizza
d143c517-3469-4bb3-ac95-1dbe8e46dbb9,0LXSM,340420,Throw Throw Avocado,Throw Throw Avocado,standalone,,https://cf.geekdo-images.com/_mGtR5kr2eMU1sIzauuLfw__original/img/rN-2_xDMxvJApCWsMmB7uhEjbNE=/0x0/filters:format(jpeg)/pic7073069.jpg,https://boardgamegeek.com/boardgame/340420/throw-throw-avocado
c567c0e2-4f83-4ea6-86b2-15b18285a612,0LXSM,274533,Throw Throw Burrito,Throw Throw Burrito,standalone,,https://cf.geekdo-images.com/5ClVKrQcLkzRdBGiEfjevQ__original/img/NDGN_eKZmO7uJD0l5JIKJkAX24o=/0x0/filters:format(jpeg)/pic7073068.jpg,https://boardgamegeek.com/boardgame/274533/throw-throw-burrito
9113e8f3-21d8-4496-892e-aeea0ab1ad3b,0LXSM,346296,Tic Tac K.O.: Dragons vs Unicorns,Tic Tac K.O.: Dragons vs Unicorns,standalone,,https://cf.geekdo-images.com/b482uZTe1Jh-Zr7f7oIXxQ__original/img/3BX3EuzlsZZGn3_JWhKPLi6j0QQ=/0x0/filters:format(png)/pic6372026.png,https://boardgamegeek.com/boardgame/346296/tic-tac-ko-dragons-vs-unicorns
3f5c685c-9371-475f-bec0-9aabe175f535,0LXSM,216439,Trash Pandas,Trash Pandas,standalone,,https://cf.geekdo-images.com/y4ysd5L5XvfUysv7gkIbdg__original/img/bkxrMNyahRh4pqR2Jj6tgk4rdTU=/0x0/filters:format(jpeg)/pic3989423.jpg,https://boardgamegeek.com/boardgame/216439/trash-pandas
90d5ad4c-620a-4f9b-ba9d-b616f4cbef07,0LXSM,429840,Twisted Cryptids,Twisted Cryptids,standalone,,https://cf.geekdo-images.com/LgJxHaMMigomhamCoWK-NQ__original/img/D80TfgJ7HfbGBw_x5c3POTxZ-Aw=/0x0/filters:format(png)/pic8966395.png,https://boardgamegeek.com/boardgame/429840/twisted-cryptids
